citation_id,run_id,cited_brand_id,cited_brand_raw,url,domain_reported,source_type_reported,normalized_url,valid_url,url_host,is_owned,is_non_owned,canonical_url
C001612,M2-P028-SE-R2,,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial,https://independent-sleep.example/reviews/serein-sleep,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/serein-sleep
C000591,M1-P035-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C001911,M2-P047-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C002144,M2-P060-SE-R1,,,https://restnest.example/products/value-cooling-set,restnest.example,owned,https://restnest.example/products/value-cooling-set,True,restnest.example,False,True,https://restnest.example/products/value-cooling-set
C001978,M2-P051-CH-R1,,,https://restnest.example/products/value-cooling-set,restnest.example,owned,https://restnest.example/products/value-cooling-set,True,restnest.example,False,True,https://restnest.example/products/value-cooling-set
C000007,M1-P001-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001984,M2-P051-SE-R1,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C000028,M1-P002-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001579,M2-P027-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C001182,M2-P006-SE-R1,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C000628,M1-P037-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000899,M1-P053-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001546,M2-P025-CH-R2,,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned,https://arcticloom.example/collections/cooling-tech,True,arcticloom.example,False,True,https://arcticloom.example/collections/cooling-tech
C002169,M2-P061-SE-R2,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C001663,M2-P031-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000165,M1-P010-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001445,M2-P020-AN-R1,,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial,https://independent-sleep.example/reviews/eucalune,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/eucalune
C001101,M2-P002-CH-R2,,,https://restnest.example/products/value-cooling-set,restnest.example,owned,https://restnest.example/products/value-cooling-set,True,restnest.example,False,True,https://restnest.example/products/value-cooling-set
C001602,M2-P028-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000838,M1-P049-AN-R2,,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial,https://independent-sleep.example/reviews/serein-sleep,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/serein-sleep
C000629,M1-P037-SE-R2,,,https://restnest.example/products/value-cooling-set,restnest.example,owned,https://restnest.example/products/value-cooling-set,True,restnest.example,False,True,https://restnest.example/products/value-cooling-set
C001006,M1-P060-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C002077,M2-P056-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C000781,M1-P046-AN-R2,,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned,https://eucalune.example/products/eucalyptus-sheets,True,eucalune.example,False,True,https://eucalune.example/products/eucalyptus-sheets
C000710,M1-P042-SE-R1,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C000365,M1-P021-SE-R1,,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial,https://independent-sleep.example/reviews/restnest,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/restnest
C001433,M2-P020-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000638,M1-P038-CH-R2,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C001651,M2-P030-AN-R1,,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned,https://arcticloom.example/collections/cooling-tech,True,arcticloom.example,False,True,https://arcticloom.example/collections/cooling-tech
C002161,M2-P061-CH-R2,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C000692,M1-P041-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000338,M1-P020-CH-R1,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C002115,M2-P059-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000160,M1-P010-CH-R2,,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned,https://arcticloom.example/collections/cooling-tech,True,arcticloom.example,False,True,https://arcticloom.example/collections/cooling-tech
C002019,M2-P053-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001750,M2-P036-AN-R2,,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned,https://arcticloom.example/collections/cooling-tech,True,arcticloom.example,False,True,https://arcticloom.example/collections/cooling-tech
C002238,M2-P061-CH-R2,,,HTTPS://independent-sleep.example/reviews/serein-sleep/?utm_source=audit&utm_campaign=m2#section,independent-sleep.example,editorial,https://independent-sleep.example/reviews/serein-sleep,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/serein-sleep
C001759,M2-P037-SE-R1,,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned,https://eucalune.example/products/eucalyptus-sheets,True,eucalune.example,False,True,https://eucalune.example/products/eucalyptus-sheets
C001498,M2-P022-AN-R2,,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned,https://eucalune.example/products/eucalyptus-sheets,True,eucalune.example,False,True,https://eucalune.example/products/eucalyptus-sheets
C001002,M1-P060-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001481,M2-P022-CH-R2,,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned,https://arcticloom.example/collections/cooling-tech,True,arcticloom.example,False,True,https://arcticloom.example/collections/cooling-tech
C001065,M1-P063-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C001044,M1-P062-AN-R1,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C000723,M1-P043-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000167,M1-P010-SE-R2,,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned,https://arcticloom.example/collections/cooling-tech,True,arcticloom.example,False,True,https://arcticloom.example/collections/cooling-tech
C001404,M2-P018-AN-R1,,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned,https://eucalune.example/products/eucalyptus-sheets,True,eucalune.example,False,True,https://eucalune.example/products/eucalyptus-sheets
C000848,M1-P050-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C002212,M2-P063-AN-R2,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C000213,M1-P013-CH-R1,,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial,https://independent-sleep.example/reviews/eucalune,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/eucalune
C000278,M1-P016-AN-R1,,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial,https://independent-sleep.example/reviews/eucalune,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/eucalune
C002265,M2-P043-AN-R1,,,HTTPS://sleep-lab.example/guides/cooling-sheets/?utm_source=audit&utm_campaign=m2#section,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000309,M1-P018-SE-R2,,,https://restnest.example/products/value-cooling-set,restnest.example,owned,https://restnest.example/products/value-cooling-set,True,restnest.example,False,True,https://restnest.example/products/value-cooling-set
C002095,M2-P058-CH-R1,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C002005,M2-P052-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C000980,M1-P058-AN-R1,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
